date,investor,acreage,pricePerM,price,numBedroom,numBathroom,furniture,directionHome,directionBalcony,district,quan,huyen,farCenter,lat,long,quarters
2020-09-26,tập đoàn vingroup,37.0,40.54054054054054,1.5 tỷ,1.0,2.0,full,Missing,Missing,Nam Từ Liêm,1,0,7.527949821012995,21.0197982788086,105.780708312988,3
2020-09-25,công ty tnhh đầu tư xây dựng và phát triển hạ tầng,85.68,14.5,14.5 triệu/m²,3.0,2.0,full,đông-nam,tây-bắc,Hà Đông,1,0,12.570992447245539,20.9819164276123,105.74249267578101,3
2020-09-25,công ty cp terra gold việt nam,80.0,32.5,2.6 tỷ,2.0,2.0,cơ bản,Missing,Missing,Hai Bà Trưng,1,0,3.698523392708745,20.9984378814697,105.866737365723,3
2020-09-24,Missing,141.0,16.0,16 triệu/m²,4.0,3.0,cao cấp,tây-nam,tây-bắc,Thanh Trì,0,1,10.713507468163096,20.932672500610398,105.85007476806601,3
2020-09-24,tập đoàn vingroup,55.0,64.0,64 triệu/m²,1.0,2.0,cao cấp,Missing,Missing,Ba Đình,1,0,3.9932741062709183,21.0317993164063,105.814193725586,3
2020-09-24,Missing,70.0,15.0,15 triệu/m²,2.0,2.0,full,Missing,Missing,Thanh Trì,0,1,9.2162475303819,20.9461421966553,105.855453491211,3
2020-09-23,Missing,42.0,22.857142857142854,960 triệu,2.0,2.0,cao cấp,Missing,Missing,Thanh Xuân,1,0,5.48681930352721,20.9898638136009,105.820247106858,3
2020-09-21,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,139.0,25.0,25 triệu/m²,3.0,3.0,cơ bản,Missing,Missing,Bắc Từ Liêm,1,0,8.914089615411918,21.0403366088867,105.76758575439501,3
2020-09-16,công ty cp đầu tư phát triển đô thị thăng long,98.0,27.0,27 triệu/m²,3.0,2.0,cơ bản,Missing,Missing,Nam Từ Liêm,1,0,8.55776169608981,21.033765792846697,105.770301818848,3
2020-09-11,Missing,59.0,18.0,18 triệu/m²,2.0,1.0,cơ bản,Missing,Missing,Nam Từ Liêm,1,0,10.165976460873177,21.0365009307861,105.75499725341801,3
2020-09-21,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,139.0,25.0,25 triệu/m²,3.0,3.0,cơ bản,Missing,Missing,Bắc Từ Liêm,1,0,8.914089615411918,21.0403366088867,105.76758575439501,3
2020-09-16,công ty cp đầu tư phát triển đô thị thăng long,98.0,27.0,27 triệu/m²,3.0,2.0,cơ bản,Missing,Missing,Nam Từ Liêm,1,0,8.55776169608981,21.033765792846697,105.770301818848,3
2020-09-11,Missing,63.0,17.0,17 triệu/m²,2.0,2.0,cơ bản,Missing,Missing,Nam Từ Liêm,1,0,10.165976460873177,21.0365009307861,105.75499725341801,3
2020-10-02,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,104.0,25.0,25 triệu/m²,3.0,2.0,full,tây-nam,đông-bắc,Bắc Từ Liêm,1,0,8.914089615411918,21.0403366088867,105.76758575439501,4
2020-10-02,tập đoàn vingroup,62.0,37.8,37.8 triệu/m²,2.0,2.0,cao cấp,Missing,Missing,Nam Từ Liêm,1,0,7.4818473002089645,20.998958587646502,105.788032531738,4
2020-10-02,tập đoàn vingroup,43.0,30.0,30 triệu/m²,2.0,2.0,cơ bản,Missing,Missing,Nam Từ Liêm,1,0,10.363219708628328,21.003734421913574,105.75647890567824,4
2020-09-25,công ty cp acc - thăng long,84.0,42.0,42 triệu/m²,2.0,2.0,cao cấp,nam,bắc,Thanh Xuân,1,0,4.092285023288113,21.0000820159912,105.82803344726601,3
2020-10-02,tập đoàn vingroup,86.0,28.0,28 triệu/m²,2.0,2.0,full,bắc,nam,Nam Từ Liêm,1,0,9.598783261808332,21.0365676879883,105.760482788086,4
2020-10-02,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,106.0,25.0,25 triệu/m²,3.0,2.0,full,Missing,Missing,Bắc Từ Liêm,1,0,8.914089615411918,21.0403366088867,105.76758575439501,4
2020-10-02,công ty cp đầu tư văn phú - invest,70.0,26.4,26.4 triệu/m²,2.0,2.0,full,đông-nam,tây-nam,Cầu Giấy,1,0,6.396199747107347,21.0160980224609,105.79248809814501,4
2020-10-02,công ty cp phát triển đô thị quốc tế việt  nam,107.0,36.0,36 triệu/m²,3.0,2.0,full,đông-bắc,tây-nam,Hà Đông,1,0,12.347270533790624,20.9641799926758,105.756004333496,4
2020-10-02,công ty cp đầu tư đồng phát,56.9,19.0,19 triệu/m²,2.0,2.0,chưa có,Missing,Missing,Hoàng Mai,1,0,5.882530062009379,20.9800987243652,105.87424468994101,4
2020-10-02,Missing,72.0,25.0,25 triệu/m²,2.0,2.0,full,Missing,Missing,Long Biên,1,0,6.495931754276251,21.0409755706787,105.91366577148399,4
2020-10-02,Missing,110.0,29.0,29 triệu/m²,3.0,2.0,full,đông-nam,tây-bắc,Thanh Xuân,1,0,6.135333850019758,20.9947719573975,105.80612945556601,4
2020-10-02,công ty cp tập đoàn s.s.g,79.0,30.0,30 triệu/m²,2.0,2.0,full,tây-nam,đông-bắc,Nam Từ Liêm,1,0,9.030936191542699,21.012432098388697,105.76739501953101,4
2020-10-02,Missing,90.0,18.88888888888889,1.7 tỷ,3.0,2.0,chưa có,Missing,Missing,Hoàng Mai,1,0,5.032278991429067,20.9837408,105.8500372,4
2020-10-02,bộ tham mưu - bộ tư lệnh bộ đội biên phòng,64.71,29.36176788749807,1.9 tỷ,2.0,1.0,full,nam,bắc,Cầu Giấy,1,0,7.689056134374567,21.0324401855469,105.778594970703,4
2020-10-02,tập đoàn hòa phát,157.9,38.0,38 triệu/m²,3.0,2.0,full,Missing,Missing,Cầu Giấy,1,0,6.222152995588278,21.0044841766357,105.798629760742,4
2020-10-02,tập đoàn hòa phát,127.7,38.0,38 triệu/m²,2.0,2.0,cao cấp,đông-nam,tây-bắc,Cầu Giấy,1,0,6.222152995588278,21.0044841766357,105.798629760742,4
2020-10-01,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,123.0,25.0,25 triệu/m²,2.0,2.0,full,đông-bắc,tây-nam,Bắc Từ Liêm,1,0,8.914089615411918,21.0403366088867,105.76758575439501,4
2020-10-01,tân hoàng minh group,88.0,60.0,60 triệu/m²,2.0,2.0,cao cấp,Missing,Missing,Tây Hồ,1,0,4.8020778810573805,21.064899444580103,105.827049255371,4
2020-10-01,công ty tnhh nhà nước mtv kinh doanh dịch vụ nhà hà nội,64.45,16.0,16 triệu/m²,2.0,2.0,full,Missing,Missing,Bắc Từ Liêm,1,0,8.411477858087958,21.0681209564209,105.783302307129,4
2020-10-01,Missing,40.0,31.25,1.25 tỷ,2.0,2.0,cao cấp,Missing,Missing,Đống Đa,1,0,4.449233761626457,21.015788399999998,105.81204640000001,4
2020-09-30,Missing,43.0,32.55813953488372,1.4 tỷ,2.0,2.0,chưa có,tây-bắc,đông-nam,Đống Đa,1,0,3.5914640670410707,21.009718499999998,105.82469990000001,3
2020-09-30,Missing,86.0,23.255813953488367,2 tỷ,3.0,2.0,cao cấp,bắc,nam,Bắc Từ Liêm,1,0,8.134887838741724,21.0739707946777,105.790870666504,3
2020-09-30,công ty tnhh mtv đầu tư phương đông,85.0,18.0,18 triệu/m²,3.0,2.0,cơ bản,Missing,Missing,Hoàng Mai,1,0,7.6371220183826924,20.9605541229248,105.845962524414,3
2020-09-30,tập đoàn vingroup,53.0,37.8,37.8 triệu/m²,2.0,2.0,full,Missing,Missing,Nam Từ Liêm,1,0,7.4818473002089645,20.998958587646502,105.788032531738,3
2020-09-30,công ty tnhh phát triển khu đô thị nam thăng long,153.0,32.0,32 triệu/m²,4.0,2.0,cao cấp,tây-bắc,đông-nam,Tây Hồ,1,0,7.422927035037527,21.0786231597443,105.804903030395,3
2020-09-30,công ty cp tháp nước hà nội,120.0,60.0,60 triệu/m²,3.0,3.0,full,đông-bắc,nam,Ba Đình,1,0,1.8758666411584783,21.0444717407227,105.84562683105499,3
2020-10-02,công ty cp đầu tư văn phú - invest,71.0,26.4,26.4 triệu/m²,2.0,2.0,cơ bản,Missing,Missing,Cầu Giấy,1,0,6.396199747107347,21.0160980224609,105.79248809814501,4
2020-09-30,công ty tnhh phát triển khu đô thị nam thăng long,153.0,32.0,32 triệu/m²,4.0,2.0,cao cấp,tây-bắc,đông-nam,Tây Hồ,1,0,7.422927035037527,21.0786231597443,105.804903030395,3
2020-09-30,công ty cp tháp nước hà nội,120.0,60.0,60 triệu/m²,3.0,3.0,full,đông-bắc,nam,Ba Đình,1,0,1.8758666411584783,21.0444717407227,105.84562683105499,3
2020-09-30,Missing,74.5,28.187919463087248,2.1 tỷ,2.0,2.0,chưa có,tây-bắc,đông-nam,Bắc Từ Liêm,1,0,7.664309736975253,21.047119140625,105.78136444091801,3
2020-09-30,công ty cp xây lắp điện 1,68.0,24.0,24 triệu/m²,2.0,2.0,chưa có,Missing,Missing,Thanh Xuân,1,0,7.3661959944227755,20.985540390014602,105.79894256591801,3
2020-09-30,công ty cp đầu tư kinh doanh và phát triển hạ tầng kcn phúc hà,100.0,18.0,1.8 tỷ,3.0,2.0,full,Missing,Missing,Hoài Đức,0,1,13.76917932512419,21.0096874237061,105.72159576416,3
2020-09-30,Missing,182.0,34.615384615384606,6.3 tỷ,4.0,4.0,full,Missing,Missing,Tây Hồ,1,0,6.613641039134884,21.0767438,105.81477109999999,3
2020-09-30,tân hoàng minh group,72.0,38.888888888888886,2.8 tỷ,2.0,2.0,cao cấp,tây-bắc,đông-nam,Cầu Giấy,1,0,6.563943634959253,21.0058059692383,105.79437255859399,3
2020-09-30,công ty cp xuất nhập khẩu tổng hợp hà nội - geleximco,65.0,14.0,14 triệu/m²,2.0,2.0,full,Missing,Missing,Hoài Đức,0,1,12.906590138861976,21.0083923339844,105.73024749755899,3
2020-09-30,hd mon holdings,94.0,35.106382978723396,3.3 tỷ,3.0,2.0,cao cấp,Missing,Missing,Nam Từ Liêm,1,0,8.70176637734733,21.029411315918,105.768753051758,3
2020-09-30,Missing,52.0,25.0,1.3 tỷ,2.0,1.0,full,Missing,Missing,Hoàng Mai,1,0,8.087054427552438,20.956588745117198,105.844886779785,3
2020-09-30,tập đoàn vingroup,62.0,37.8,37.8 triệu/m²,2.0,1.0,cơ bản,đông-bắc,tây-nam,Nam Từ Liêm,1,0,7.4818473002089645,20.998958587646502,105.788032531738,3
2020-09-30,công ty cp xuất nhập khẩu tổng hợp hà nội - geleximco,62.0,28.70967741935484,1.78 tỷ,2.0,2.0,cơ bản,bắc,nam,Hoàng Mai,1,0,5.6088896507447386,20.979537963867198,105.84161376953101,3
2020-09-30,tập đoàn capitaland,90.0,23.5,23.5 triệu/m²,2.0,2.0,full,Missing,Missing,Hà Đông,1,0,8.33239275416606,20.9865188598633,105.78639984130899,3
2020-09-30,tập đoàn hòa phát,168.0,38.0,38 triệu/m²,3.0,2.0,cao cấp,tây-bắc,đông-nam,Cầu Giấy,1,0,6.222152995588278,21.0044841766357,105.798629760742,3
2020-09-30,công ty cp đầu tư xây dựng số 9 hà nội,119.5,24.0,24 triệu/m²,3.0,2.0,chưa có,Missing,Missing,Long Biên,1,0,3.1452446185359,21.0443172454834,105.877861022949,3
2020-09-29,tập đoàn vingroup,86.0,37.8,37.8 triệu/m²,3.0,2.0,cơ bản,Missing,Missing,Nam Từ Liêm,1,0,7.4818473002089645,20.998958587646502,105.788032531738,3
2020-09-30,công ty cổ phần tập đoàn flc,55.0,12.0,12 triệu/m²,2.0,2.0,full,đông,tây-nam,Nam Từ Liêm,1,0,10.853805571421962,20.991436004638697,105.756065368652,3
2020-09-30,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,116.0,25.0,25 triệu/m²,3.0,2.0,full,đông-nam,tây-bắc,Bắc Từ Liêm,1,0,8.914089615411918,21.0403366088867,105.76758575439501,3
2020-09-30,công ty cp tập đoàn đầu tư ba đình (b.i.g),94.1,31.6,31.6 triệu/m²,3.0,2.0,cao cấp,đông-bắc,nam,Nam Từ Liêm,1,0,7.636407617611661,21.031179428100604,105.77904510497999,3
2020-09-29,Missing,110.6,80.10849909584087,8.86 tỷ,3.0,2.0,full,Missing,Missing,Ba Đình,1,0,4.0315678239817725,21.0337815,105.8140539,3
2020-09-29,Missing,36.0,12.5,450 triệu,1.0,1.0,cơ bản,đông-bắc,đông-bắc,Gia Lâm,0,1,11.966388708428244,21.0024147033691,105.964111328125,3
2020-09-29,công ty cp đầu tư kinh doanh và phát triển hạ tầng kcn phúc hà,97.0,18.55670103092784,1.8 tỷ,3.0,2.0,cao cấp,tây,đông,Hoài Đức,0,1,13.76917932512419,21.0096874237061,105.72159576416,3
2020-09-29,công ty cp thương mại minh vĩnh khang,95.0,32.0,32 triệu/m²,2.0,2.0,full,đông-nam,đông,Cầu Giấy,1,0,7.234279174800602,21.0360927581787,105.783302307129,3
2020-09-29,công ty cp xây lắp điện 1,55.0,24.0,24 triệu/m²,2.0,2.0,full,đông-nam,tây-bắc,Thanh Xuân,1,0,7.3661959944227755,20.985540390014602,105.79894256591801,3
2020-09-29,tổng công ty đầu tư và phát triển nhà hà nội - handico,116.0,21.120689655172416,2.45 tỷ,3.0,2.0,full,đông-nam,tây-bắc,Cầu Giấy,1,0,6.826703093600148,21.0141487121582,105.78872680664101,3
2020-09-29,Missing,56.0,16.607142857142858,930 triệu,2.0,1.0,cơ bản,tây-bắc,đông-nam,Thanh Xuân,1,0,5.760561130258013,20.992101899999998,105.8135117,3
2020-09-29,Missing,91.0,72.0,72 triệu/m²,3.0,2.0,chưa có,tây-bắc,đông-nam,Thanh Xuân,1,0,7.382484464059383,20.9859714508057,105.79833984375,3
2020-09-29,doanh nghiệp tư nhân xây dựng số 1 tỉnh điện biên,68.0,17.058823529411768,1.16 tỷ,2.0,2.0,full,đông-bắc,đông-nam,Hà Đông,1,0,9.681213423855864,20.962467193603498,105.79236602783199,3
2020-09-29,công ty cp đầu tư thương mại dịch vụ cầu giấy,210.0,27.0,27 triệu/m²,4.0,3.0,cao cấp,tây-bắc,đông-nam,Cầu Giấy,1,0,6.0161230070470175,21.0350513458252,105.794975280762,3
2020-09-28,công ty cp thương mại và dịch vụ tổng hợp an bình,62.2,14.7,14.7 triệu/m²,2.0,2.0,full,tây-bắc,đông-nam,Bắc Từ Liêm,1,0,9.05806118692106,21.0696754455566,105.777053833008,3
2020-09-28,công ty cổ phần tập đoàn flc,124.0,25.0,25 triệu/m²,3.0,2.0,cơ bản,đông-nam,tây-bắc,Nam Từ Liêm,1,0,8.554481604365213,21.034076690673803,105.77035522460899,3
2020-09-29,tổng công ty cp xuất nhập khẩu và xây dựng việt nam,80.0,31.25,2.5 tỷ,2.0,1.0,full,Missing,Missing,Cầu Giấy,1,0,6.949098817454263,21.0247650146484,105.785766601563,3
2020-09-29,Missing,141.0,16.0,16 triệu/m²,4.0,3.0,cao cấp,tây-nam,tây-bắc,Thanh Trì,0,1,10.713507468163096,20.932672500610398,105.85007476806601,3
2020-09-29,công ty cp xây dựng sông hồng - incomex,94.5,28.0,28 triệu/m²,2.0,2.0,full,Missing,Missing,Long Biên,1,0,5.029201882644394,21.031446456909197,105.900825500488,3
2020-09-28,tân hoàng minh group,250.0,45.0,45 triệu/m²,4.0,2.0,full,đông-nam,tây-bắc,Tây Hồ,1,0,6.248866805510911,21.069709777832,105.811210632324,3
2020-09-28,công ty cổ phần tập đoàn flc,124.0,25.0,25 triệu/m²,3.0,2.0,cơ bản,đông-nam,tây-bắc,Nam Từ Liêm,1,0,8.554481604365213,21.034076690673803,105.77035522460899,3
2020-09-28,Missing,61.5,30.081300813008127,1.85 tỷ,2.0,2.0,cơ bản,Missing,Missing,Nam Từ Liêm,1,0,9.14874000758283,21.0292072296143,105.764450073242,3
2020-09-28,Missing,88.8,29.0,29 triệu/m²,2.0,2.0,full,Missing,Missing,Thanh Xuân,1,0,6.135333850019758,20.9947719573975,105.80612945556601,3
2020-09-28,ocean group - tập đoàn đại dương,109.0,33.0,33 triệu/m²,3.0,2.0,full,Missing,Missing,Thanh Xuân,1,0,4.48107310263983,21.002019882202106,105.82038879394501,3
2020-09-28,công ty cp bất động sản hải phát,75.0,21.5,21.5 triệu/m²,2.0,2.0,full,tây-bắc,đông-nam,Hà Đông,1,0,11.129799153576386,20.9760246276855,105.761596679688,3
2020-09-28,tập đoàn vingroup,53.4,26.0,26 triệu/m²,1.0,2.0,cơ bản,Missing,Missing,Hai Bà Trưng,1,0,4.116973104094032,20.9947910308838,105.86784362792999,3
2020-09-28,tổng công ty đầu tư phát triển nhà và đô thị bộ quốc phòng,100.0,22.0,22 triệu/m²,3.0,2.0,full,đông-nam,tây-nam,Nam Từ Liêm,1,0,9.202744560839538,21.0341358184814,105.764106750488,3
2020-09-28,công ty cp tập đoàn sunshine,100.0,36.0,3.6 tỷ,3.0,2.0,cao cấp,Missing,Missing,Bắc Từ Liêm,1,0,9.919088412159454,21.0919170379639,105.78500366210899,3
2020-09-28,Missing,69.0,11.8,11.8 triệu/m²,2.0,2.0,cơ bản,nam,bắc,Nam Từ Liêm,1,0,12.247500582062216,21.0411815643311,105.73535919189501,3
2020-09-28,tập đoàn vingroup,169.0,21.893491124260354,3.7 tỷ,3.0,2.0,cao cấp,tây-bắc,đông-bắc,Thanh Xuân,1,0,4.833123138746107,21.002666473388697,105.8154296875,3
2020-09-28,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,139.0,25.0,25 triệu/m²,3.0,2.0,cao cấp,bắc,nam,Bắc Từ Liêm,1,0,8.914089615411918,21.0403366088867,105.76758575439501,3
2020-09-28,Missing,121.0,27.272727272727273,3.3 tỷ,3.0,2.0,cơ bản,Missing,Missing,Bắc Từ Liêm,1,0,7.664309736975253,21.047119140625,105.78136444091801,3
2020-09-27,tập đoàn vingroup,86.5,54.0,54 triệu/m²,2.0,2.0,cao cấp,đông-nam,tây-bắc,Đống Đa,1,0,4.48421079148588,21.0229530334473,105.809814453125,3
2020-09-28,tân hoàng minh group,250.0,45.0,45 triệu/m²,4.0,2.0,full,đông-nam,tây-bắc,Tây Hồ,1,0,6.248866805510911,21.069709777832,105.811210632324,3
2020-09-27,công ty booyoung,95.54,25.0,25 triệu/m²,3.0,2.0,full,tây-bắc,đông-nam,Hà Đông,1,0,8.942845587052515,20.9824485778809,105.782279968262,3
2020-09-27,tân hoàng minh group,94.0,80.85106382978724,7.6 tỷ,2.0,2.0,full,đông-nam,tây-bắc,Tây Hồ,1,0,6.248866805510911,21.069709777832,105.811210632324,3
2020-09-26,tập đoàn vingroup,72.0,37.8,37.8 triệu/m²,2.0,2.0,cơ bản,tây-nam,đông-bắc,Nam Từ Liêm,1,0,7.4818473002089645,20.998958587646502,105.788032531738,3
2020-09-26,tập đoàn vingroup,78.42,64.0,64 triệu/m²,2.0,2.0,full,tây-bắc,đông-nam,Ba Đình,1,0,3.9932741062709183,21.0317993164063,105.814193725586,3
2020-09-26,công ty cp đầu tư xây dựng số 9 hà nội,94.04,21.79923436835389,2.05 tỷ,3.0,2.0,full,tây-bắc,đông-nam,Long Biên,1,0,0.2303727117100144,21.0295810699463,105.850410461426,3
2020-09-26,công ty cp sông đà 7,70.45,31.5,31.5 triệu/m²,2.0,2.0,cao cấp,đông-nam,đông-bắc,Thanh Xuân,1,0,6.0728948651079415,20.9962978363037,105.805633544922,3
2020-09-26,công ty cp đầu tư lạc hồng,133.0,26.0,26 triệu/m²,3.0,2.0,full,Missing,Missing,Bắc Từ Liêm,1,0,6.974861872952794,21.065750122070305,105.79821014404301,3
2020-09-25,Missing,160.0,28.125,4.5 tỷ,4.0,2.0,cơ bản,tây-nam,tây-nam,Đống Đa,1,0,3.3893100650234813,21.0164891,105.8227091,3
2020-09-24,doanh nghiệp tư nhân xây dựng số 1 tỉnh điện biên,67.0,14.0,14 triệu/m²,2.0,2.0,cao cấp,tây-nam,đông-bắc,Hoàng Mai,1,0,7.775177641365832,20.963314056396502,105.82673645019501,3
2020-09-23,Missing,48.0,18.33333333333333,880 triệu,2.0,1.0,full,tây-bắc,đông-nam,Hai Bà Trưng,1,0,3.4694109635474266,20.9986278,105.8604904,3
2020-09-21,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,98.0,24.0,24 triệu/m²,3.0,2.0,full,tây-bắc,tây-nam,Nam Từ Liêm,1,0,8.898186634140023,21.0319290161133,105.76692199707001,3
2020-09-18,công ty cp xây dựng số 3 - vinaconex3,79.0,18.5,18.5 triệu/m²,2.0,2.0,cơ bản,Missing,Missing,Nam Từ Liêm,1,0,8.637483287425795,20.993726730346697,105.77840423584,3
2020-09-26,Missing,28.0,32.0,32 triệu/m²,2.0,2.0,full,Missing,Missing,Nam Từ Liêm,1,0,12.33492902005939,20.9992771148682,105.73811340332001,3
2020-09-26,Missing,100.0,28.6,28.6 triệu/m²,3.0,2.0,full,Missing,Missing,Bắc Từ Liêm,1,0,6.439157811398692,21.0460568,105.7933163,3
2020-10-02,công ty cp đầu tư xây dựng số 9 hà nội,78.0,24.0,24 triệu/m²,3.0,2.0,cao cấp,Missing,Missing,Long Biên,1,0,3.1452446185359,21.0443172454834,105.877861022949,4
2020-10-02,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,68.0,25.0,25 triệu/m²,2.0,2.0,full,tây-bắc,đông-nam,Bắc Từ Liêm,1,0,8.914089615411918,21.0403366088867,105.76758575439501,4
2020-10-02,tập đoàn vingroup,88.0,37.8,37.8 triệu/m²,3.0,2.0,cơ bản,Missing,Missing,Nam Từ Liêm,1,0,7.4818473002089645,20.998958587646502,105.788032531738,4
2020-10-02,công ty cp đầu tư xây dựng dân dụng hà nội,121.0,40.0,40 triệu/m²,3.0,2.0,cơ bản,Missing,Missing,Cầu Giấy,1,0,5.9864713058458126,21.0180606842041,105.79606628417999,4
2020-10-02,Missing,59.0,29.0,29 triệu/m²,2.0,1.0,cơ bản,Missing,Missing,Thanh Xuân,1,0,6.135333850019758,20.9947719573975,105.80612945556601,4
2020-10-02,công ty cp đầu tư xây dựng số 9 hà nội,78.0,24.0,24 triệu/m²,3.0,2.0,cao cấp,Missing,Missing,Long Biên,1,0,3.1452446185359,21.0443172454834,105.877861022949,4
2020-10-02,tập đoàn capitaland,76.0,26.5,26.5 triệu/m²,2.0,2.0,full,tây-nam,đông-bắc,Hà Đông,1,0,8.263186442743944,20.987026214599602,105.786834716797,4
2020-10-02,tập đoàn capitaland,105.0,26.5,26.5 triệu/m²,3.0,2.0,full,đông-nam,bắc,Hà Đông,1,0,8.263186442743944,20.987026214599602,105.786834716797,4
2020-10-02,công ty cp đầu tư xây dựng dân dụng hà nội,121.0,40.0,40 triệu/m²,3.0,2.0,cơ bản,Missing,Missing,Cầu Giấy,1,0,5.9864713058458126,21.0180606842041,105.79606628417999,4
2020-10-02,Missing,59.0,29.0,29 triệu/m²,2.0,1.0,cơ bản,Missing,Missing,Thanh Xuân,1,0,6.135333850019758,20.9947719573975,105.80612945556601,4
2020-10-02,công ty cp đầu tư và thương mại thủ đô,37.0,26.0,26 triệu/m²,1.0,1.0,full,Missing,Missing,Nam Từ Liêm,1,0,8.027260455504537,20.9935626983643,105.78515625,4
2020-10-02,tập đoàn vingroup,75.0,32.0,2.4 tỷ,3.0,2.0,cơ bản,Missing,Missing,Nam Từ Liêm,1,0,10.578458375098457,21.0065288543701,105.753555297852,4
2020-09-25,công ty cổ phần đầu tư mai linh,85.0,24.0,24 triệu/m²,2.0,2.0,full,bắc,đông-nam,Nam Từ Liêm,1,0,8.27174549238667,21.0119361877441,105.77499389648399,3
2020-10-02,Missing,71.0,24.0,24 triệu/m²,2.0,2.0,cơ bản,đông-nam,tây-bắc,Hà Đông,1,0,11.033797025365851,21.003975699999998,105.7497247,4
2020-10-02,công ty cp đầu tư xây dựng số 9 hà nội,71.0,26.760563380281692,1.9 tỷ,2.0,2.0,cao cấp,Missing,Missing,Long Biên,1,0,0.2303727117100144,21.0295810699463,105.850410461426,4
2020-10-02,công ty cp xây lắp điện 1,77.4,24.0,24 triệu/m²,2.0,2.0,full,tây-bắc,đông-nam,Thanh Xuân,1,0,7.3661959944227755,20.985540390014602,105.79894256591801,4
2020-10-02,tổng công ty cp thương mại xây dựng,76.53,44.42702208284333,3.4 tỷ,2.0,2.0,cao cấp,đông-nam,tây-bắc,Hai Bà Trưng,1,0,3.773342924231444,20.9959945678711,105.86126708984399,4
